1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
32 76 0 0 63 0 0 0 62 31 92 5 0 63 60 71 0 16 21 49
32 11 0 0 0 0 0 0 82 83 0 67 0 26 0 17 0 0 0 18
61 33 35 0 69 0 0 0 78 64 38 0 0 0 0 6 0 0 43 67
52 87 0 71 17 0 0 0 11 0 0 71 0 6 0 78 0 0 0 9
36 60 99 90 0 36 0 0 29 0 6 46 0 76 0 11 0 66 49 66
76 0 34 0 66 23 86 0 81 35 48 88 0 0 0 35 0 0 0 88
0 96 42 0 0 92 29 0 52 74 96 0 0 0 0 0 0 0 11 37
82 24 17 49 59 15 0 0 81 0 36 0 0 59 0 44 0 0 0 48
91 3 42 0 0 45 80 0 27 41 57 0 0 0 0 49 0 8 66 89
91 61 49 0 0 55 26 0 46 0 26 9 0 20 0 43 0 95 0 76
50 0 99 0 24 15 21 0 19 0 26 0 0 0 0 49 0 0 91 39
4 60 50 18 8 54 66 0 49 0 96 0 0 0 0 0 0 0 73 0
52 0 18 22 0 21 96 0 5 0 0 0 0 0 78 71 0 95 66 45
57 66 6 91 6 11 18 0 30 0 68 89 5 1 47 87 0 0 0 10
78 51 95 65 20 96 2 0 52 6 29 0 0 0 0 0 0 0 0 91
82 1 69 0 0 0 0 0 1 57 42 0 0 0 0 22 0 0 15 31
38 27 89 70 87 99 0 0 2 0 12 10 22 94 0 36 0 29 31 95
24 30 19 0 9 26 0 0 67 0 18 32 85 60 0 73 0 8 89 84
47 0 31 0 16 0 0 0 91 0 29 0 0 0 96 19 0 98 0 11
34 10 0 0 0 0 0 0 26 16 18 3 0 12 82 18 0 0 0 46
0 29 26 0 85 74 0 0 24 0 79 6 0 8 0 54 0 86 0 0
50 83 60 79 93 85 0 0 61 19 33 0 0 0 53 31 0 0 1 66
42 35 68 0 83 64 36 0 11 88 96 0 27 0 0 79 0 0 0 68
33 44 62 0 95 79 0 0 87 0 80 51 0 12 49 56 0 38 40 94
35 19 0 0 91 67 0 0 99 40 1 0 91 0 0 37 0 0 18 55
0 0 19 0 0 9 0 0 2 0 7 0 0 0 0 32 0 0 57 37
79 46 38 4 79 0 33 64 27 0 0 0 0 0 0 60 0 75 0 90
30 51 2 56 96 22 96 0 6 41 2 26 73 18 0 67 0 69 68 72
85 42 3 81 53 23 0 0 4 0 73 0 0 0 0 0 0 0 63 39
30 5 84 28 4 99 82 0 10 70 7 5 53 62 0 59 0 0 78 9
51 34 0 0 41 19 0 0 96 0 60 38 0 75 99 41 0 24 0 64
0 48 0 85 86 0 0 28 84 0 63 61 0 40 0 0 0 0 0 0
70 15 22 93 37 0 89 0 43 0 79 88 0 46 0 0 0 0 0 17
22 0 99 0 84 60 44 0 16 0 66 0 0 0 0 0 0 0 0 42
76 37 13 97 18 51 64 0 18 99 56 75 0 55 0 51 0 0 43 30
6 44 40 0 0 0 76 0 31 58 92 4 0 45 0 25 0 0 2 61
15 23 68 1 54 25 65 0 53 0 32 72 0 80 0 21 0 91 78 90
4 55 83 0 3 0 80 36 37 94 8 0 0 84 0 60 0 0 71 27
72 60 0 0 48 3 27 0 5 0 97 73 0 37 0 77 0 7 11 88
5 97 48 0 15 0 0 0 13 0 89 0 0 3 27 23 0 0 0 52
3 19 90 0 84 0 84 0 78 29 40 87 47 13 49 65 0 85 36 32
93 38 37 0 32 96 86 0 56 91 18 0 0 0 30 3 0 0 0 59
45 16 96 62 11 66 0 0 57 0 24 98 0 97 0 78 0 0 3 51
54 30 56 0 60 23 77 0 0 0 43 0 0 0 0 44 0 0 90 33
60 56 61 0 44 11 0 0 56 0 12 32 0 76 0 99 0 21 64 7
31 80 90 0 88 64 3 0 9 82 13 40 94 66 69 97 0 25 53 89
78 12 40 0 14 95 0 0 43 0 37 25 65 43 0 79 0 0 60 40
32 0 24 95 0 35 34 0 29 0 54 0 0 0 0 56 0 0 73 2
0 0 0 0 44 31 39 0 55 33 52 0 0 0 0 70 0 0 0 8
56 60 0 0 0 62 0 0 65 0 51 15 0 4 0 12 0 0 0 54
72 56 19 33 0 0 0 0 50 0 80 97 0 90 78 54 0 0 42 49
2 0 0 0 0 0 31 0 5 28 95 54 0 0 82 16 0 0 69 59
98 63 6 18 25 0 0 67 6 0 51 0 93 0 0 68 0 67 0 76
7 47 44 65 0 24 46 0 6 8 40 0 0 14 0 16 0 0 95 60
57 67 0 95 20 0 0 0 81 0 0 28 0 98 62 63 0 69 65 27
19 67 68 0 49 74 0 0 73 81 28 0 0 76 0 1 0 0 24 54
72 0 0 0 0 0 0 0 45 0 62 0 0 0 0 25 0 0 0 71
84 1 65 0 8 95 96 94 26 24 98 96 0 18 0 71 0 0 0 7
23 68 39 92 80 98 44 0 71 93 67 0 0 17 0 5 0 4 75 39
26 26 60 97 20 72 62 0 72 2 59 87 47 99 0 2 0 3 10 72
34 60 23 42 0 85 54 76 64 21 77 0 0 0 0 40 0 0 78 39
87 0 5 49 58 96 0 0 74 0 69 0 0 0 0 77 0 0 0 36
20 10 73 0 64 0 6 0 38 0 11 0 80 0 0 67 0 0 72 27
96 69 39 0 15 21 61 3 65 7 83 0 80 0 0 47 0 54 0 76
78 0 91 0 70 34 41 0 29 0 56 11 86 0 0 95 0 0 57 27
21 79 40 0 0 82 91 0 24 0 80 0 0 0 0 1 0 0 80 63
78 0 34 0 0 0 93 0 0 0 8 0 0 0 0 10 0 0 0 31
75 47 23 81 97 8 74 0 10 0 16 0 0 0 0 0 0 0 32 73
31 0 7 0 63 95 69 0 59 0 47 0 0 0 22 0 0 0 12 64
90 31 52 87 0 0 0 0 84 0 0 87 0 89 0 75 0 0 0 79
68 61 20 19 0 27 72 0 61 75 58 0 0 0 0 53 0 0 0 93
51 86 64 99 0 56 44 20 77 0 75 0 0 0 71 21 0 0 0 42
83 27 99 47 86 86 91 0 36 0 21 0 61 0 0 16 0 42 50 46
87 97 56 21 83 78 37 0 33 0 6 43 0 66 38 73 0 7 33 65
47 53 96 64 95 64 14 0 56 61 0 14 14 0 0 6 0 0 64 46
71 91 23 90 0 0 78 0 0 0 77 0 0 0 0 44 0 21 54 22
75 0 83 55 60 81 49 0 95 0 87 0 67 0 0 0 0 33 68 33
36 82 19 13 0 0 0 0 18 35 22 0 0 0 0 14 0 0 0 50
7 3 38 22 10 0 53 0 63 55 35 0 0 0 0 0 0 0 40 0
63 27 0 47 61 12 0 0 77 45 63 28 0 98 92 26 0 92 30 93
62 70 69 19 0 0 15 0 70 0 33 58 5 87 0 0 0 2 93 0
60 71 67 49 19 49 0 82 93 0 56 0 63 0 0 56 0 0 0 45
68 48 0 0 48 49 0 0 22 70 37 0 29 0 0 75 0 37 71 56
26 12 7 10 20 37 60 0 39 68 39 0 36 0 0 67 0 8 76 64
73 3 77 51 66 0 53 0 25 33 26 0 0 0 0 90 23 72 7 88
88 96 0 0 52 0 38 0 65 61 45 0 37 0 0 24 0 1 98 0
71 29 66 10 51 54 39 0 70 3 58 0 0 0 0 65 0 31 0 41
84 33 29 25 82 42 0 0 94 42 20 69 0 83 0 89 0 23 99 62
0 32 70 2 28 0 0 0 48 3 1 0 18 0 0 83 0 0 0 70
56 86 5 0 62 72 3 0 2 87 37 68 0 26 0 22 0 0 86 31
57 7 79 35 22 50 59 0 90 64 87 14 55 24 0 48 0 0 25 26
0 0 28 0 97 0 4 0 11 51 0 0 0 0 0 22 0 0 55 48
71 0 78 0 49 2 0 0 27 14 38 0 0 0 0 0 0 0 0 59
24 88 0 6 0 69 72 0 51 25 69 0 0 0 0 1 3 0 84 78
47 43 12 3 98 0 23 0 14 82 63 45 0 50 6 8 0 0 83 87
19 66 26 98 29 0 19 0 86 0 68 16 0 5 0 1 0 28 0 67
86 30 0 0 99 83 0 0 11 0 52 76 0 95 0 35 0 15 0 65
29 10 0 61 33 0 18 0 99 60 0 0 0 0 0 41 0 0 34 63
56 93 2 65 74 65 40 0 95 65 42 0 96 0 23 84 0 65 73 60
48 77 7 0 63 55 10 0 87 0 31 83 0 82 0 37 0 0 94 29
24 29 69 0 73 0 28 0 66 21 11 0 54 39 0 17 0 58 0 32
45 77 69 0 89 16 9 0 0 49 12 23 0 20 0 81 0 37 32 97
29 80 20 0 0 28 83 0 19 90 9 0 0 92 0 26 0 0 60 8
45 45 71 81 82 0 30 0 43 0 52 7 86 85 0 54 0 62 25 18
99 79 8 34 88 19 66 0 47 4 21 92 92 94 45 70 0 0 0 89
59 96 89 0 78 41 0 60 67 0 84 0 1 0 3 0 0 0 73 62
64 60 45 75 92 3 15 0 58 0 74 88 0 99 0 43 0 0 13 8
48 4 49 0 47 98 31 0 58 0 0 85 0 52 0 57 0 0 0 71
76 31 38 64 0 25 16 0 35 23 0 96 0 0 0 23 0 48 0 50
19 33 11 54 56 91 54 0 60 0 3 81 0 95 0 18 0 0 57 95
48 0 49 0 34 0 1 0 24 0 69 0 0 0 0 82 0 44 23 8
5 22 63 0 12 70 7 0 99 0 6 6 66 2 0 41 0 45 42 80
0 84 0 0 42 62 0 0 63 99 2 28 0 94 20 25 0 0 15 23
57 86 63 47 62 98 9 29 49 0 58 47 0 86 0 44 0 36 98 65
0 82 12 0 15 0 24 0 7 0 81 0 0 0 0 25 0 0 87 24
30 13 0 0 13 95 59 0 3 0 60 73 20 16 0 5 0 0 51 74
0 82 86 0 26 0 0 0 79 0 85 82 0 30 0 30 0 21 0 77
73 23 91 98 1 96 88 0 55 0 90 10 0 17 0 26 0 87 41 33
82 9 75 42 53 23 0 0 91 0 45 35 0 4 0 0 0 0 90 5
27 71 58 73 60 0 0 57 76 0 66 0 14 0 62 35 0 45 22 29
87 0 87 0 0 18 0 0 74 85 91 0 0 82 0 30 48 18 0 83
24 46 2 80 65 42 99 0 15 81 4 85 0 0 0 52 0 98 99 84
82 0 26 9 51 52 0 0 93 98 43 0 0 5 0 59 0 75 98 32
80 35 48 61 4 38 0 0 36 0 0 69 94 0 0 19 0 63 93 0
58 1 84 92 0 40 0 0 86 87 42 78 57 64 0 0 0 87 0 11
91 18 1 60 53 0 0 27 9 25 0 0 8 14 0 50 0 53 0 4
72 7 17 0 82 0 99 0 94 0 2 13 0 70 0 90 0 49 87 6
54 38 0 47 81 40 70 0 46 0 13 0 0 0 0 12 2 30 41 59
7 48 71 0 32 0 96 0 77 0 75 0 55 0 70 31 0 0 0 21
5 29 81 0 0 85 0 0 61 0 50 0 0 0 0 0 0 0 0 2
96 65 27 26 36 32 0 0 77 72 1 0 0 0 0 3 0 20 0 0
90 19 90 81 57 63 0 0 33 27 32 0 0 0 0 57 0 11 77 84
4 75 90 1 79 78 47 0 44 0 79 0 0 50 0 94 0 0 74 22
5 55 41 34 80 40 0 0 90 39 98 0 0 0 65 53 0 55 15 18
74 54 8 85 0 0 0 0 34 0 69 0 0 66 0 0 0 0 0 6
83 5 34 0 88 84 0 13 96 0 18 7 0 4 0 18 0 0 1 34
24 25 66 44 9 78 71 3 34 5 30 75 64 50 0 11 49 85 59 30
50 74 56 4 97 0 0 0 24 0 3 0 0 0 0 0 0 0 0 35
28 0 4 0 9 29 81 0 82 95 87 0 0 0 0 4 42 0 0 63
93 0 79 0 69 47 0 0 6 58 21 0 0 0 0 93 0 0 0 64
61 77 48 0 7 92 64 0 61 55 76 0 60 0 0 30 0 0 70 72
88 43 10 0 0 16 94 0 5 39 16 23 0 68 0 29 0 0 0 96
30 77 49 91 26 0 75 0 16 66 67 0 0 0 0 88 0 26 19 8
36 30 91 66 0 0 0 0 51 80 0 0 0 0 0 65 0 0 0 58
3 68 17 50 54 34 55 0 36 0 17 70 72 66 0 9 0 0 0 70
0 22 86 0 76 89 95 0 97 0 53 40 81 62 0 99 0 0 95 76
45 12 16 58 41 0 13 0 71 0 0 27 70 33 0 97 0 0 0 1
48 0 69 0 98 0 76 0 69 2 14 0 88 0 0 0 0 20 40 24
30 48 3 86 90 44 0 0 30 3 76 0 19 0 0 45 0 94 0 43
49 0 0 0 57 32 97 0 93 0 31 0 0 0 0 92 0 0 93 3
26 76 31 0 10 64 75 49 16 99 34 0 21 0 0 78 0 0 0 57
22 0 74 79 20 5 11 0 43 17 0 0 45 10 0 19 0 0 0 2
76 48 96 0 46 20 30 0 90 0 61 0 0 0 0 68 0 67 91 94
60 56 18 86 5 92 0 0 54 31 16 70 0 64 0 28 0 11 0 94
95 31 0 78 75 25 14 0 38 13 80 0 0 0 50 6 0 0 0 57
91 44 23 0 0 89 0 0 42 0 0 91 0 63 0 16 0 0 0 61
13 42 11 59 26 59 2 0 5 0 28 94 0 16 95 8 0 6 31 79
72 86 0 20 51 0 0 0 21 26 71 21 0 65 0 36 0 8 96 41
44 18 25 73 35 62 85 0 0 0 19 0 0 0 0 58 0 0 69 4
1 59 60 41 31 0 0 0 33 22 81 0 0 0 0 39 0 0 22 67
46 47 4 56 88 46 0 0 75 0 18 0 0 0 0 21 0 78 0 34
78 1 88 23 90 0 72 0 26 91 3 67 0 66 0 97 0 0 11 12
18 60 80 0 0 64 66 0 48 0 19 0 0 0 4 81 0 40 0 74
91 93 0 0 28 26 72 0 44 54 0 2 41 87 0 17 0 56 77 46
93 58 61 0 23 69 4 89 44 0 36 31 0 23 26 87 0 0 26 0
0 56 0 0 67 75 7 0 24 0 3 98 0 77 0 50 0 16 22 62
40 20 0 92 0 53 84 0 8 0 47 24 0 78 0 69 0 0 68 5
77 67 36 41 78 70 50 0 19 77 0 49 19 55 66 35 0 33 32 32
38 31 74 0 95 99 0 0 51 0 25 0 66 79 0 79 0 0 49 78
12 0 84 0 90 0 0 0 70 92 0 0 0 46 0 22 0 0 0 37
78 13 15 69 21 0 0 0 32 89 17 63 0 95 0 28 0 0 27 23
90 5 0 3 53 97 0 0 49 32 29 1 43 93 0 15 0 55 81 73
38 0 93 0 0 94 2 0 43 43 13 0 0 0 0 30 0 0 45 54
90 25 43 59 0 98 79 0 72 21 0 0 81 0 0 36 0 0 0 23
41 72 61 0 0 18 88 0 38 0 0 46 0 91 0 45 0 0 43 61
28 35 43 0 85 76 0 38 66 0 0 97 19 17 0 55 0 0 33 86
56 50 32 98 0 29 0 0 53 12 44 0 0 0 0 67 0 0 0 87
28 75 60 46 15 91 0 0 3 7 0 90 0 78 0 0 0 0 0 0
38 27 2 0 46 26 0 0 14 0 63 49 0 54 75 39 0 0 48 80
67 93 23 58 0 43 81 0 22 81 70 0 0 0 0 39 0 4 82 86
45 55 81 91 20 49 76 0 92 24 10 0 66 0 0 23 0 68 17 65
7 74 76 83 93 0 93 0 93 0 85 0 0 0 0 7 0 0 53 87
54 0 5 0 0 6 72 0 49 5 0 0 65 0 0 0 0 80 97 83
55 2 77 10 2 24 38 0 75 37 82 76 0 32 97 62 0 52 84 21
38 89 14 0 84 0 0 0 28 77 2 16 14 31 0 39 0 75 0 96
97 9 0 0 25 88 0 0 96 84 28 24 72 36 0 91 0 0 18 41
0 29 5 0 85 28 58 0 41 0 0 0 0 0 0 63 0 0 0 15
70 39 75 0 75 0 42 0 82 52 75 8 0 74 0 39 0 0 59 93
57 61 66 38 99 2 9 0 46 0 4 0 0 0 0 35 0 0 98 43
13 85 66 78 98 69 27 0 4 96 23 99 36 20 0 85 83 0 95 89
58 89 26 0 0 0 0 0 0 71 68 0 0 0 0 88 0 43 94 52
15 94 33 41 0 46 0 0 44 0 83 35 0 1 0 87 0 0 0 14
76 0 48 0 11 0 11 0 42 0 13 67 0 50 0 67 0 0 88 1
98 49 73 0 60 5 0 0 32 0 95 82 63 78 0 98 0 0 70 42
46 3 26 71 57 0 0 0 1 0 62 0 0 0 70 53 0 0 0 89
19 9 24 57 1 24 0 64 43 0 74 0 0 0 0 47 0 0 0 61
72 55 71 94 95 0 79 0 44 0 55 72 0 29 10 0 0 0 3 54
51 29 16 72 1 0 90 0 6 0 0 72 0 0 0 56 0 1 89 64
19 62 38 0 0 0 0 0 62 65 99 82 0 51 0 14 0 0 0 89
30 31 74 99 33 0 0 0 75 0 76 29 0 81 0 23 0 0 0 47
18 26 50 82 62 0 59 0 12 71 29 0 0 74 0 66 0 0 72 46
60 0 47 0 65 80 0 0 54 0 42 0 0 0 0 39 0 0 0 73
70 41 93 34 71 0 73 46 25 14 78 13 0 51 0 21 0 0 69 68
48 90 89 2 94 26 0 0 41 0 42 0 0 0 0 6 0 0 75 34
92 98 0 48 95 69 19 0 60 0 25 0 0 62 0 18 0 94 25 7
35 69 73 17 62 34 52 0 39 0 61 0 0 0 0 45 0 0 31 16
68 57 97 31 0 34 2 0 81 14 69 14 0 39 0 41 0 0 73 36
13 90 50 0 89 0 57 0 49 0 69 85 42 37 0 62 0 0 0 30
54 81 54 0 67 38 31 0 94 0 32 0 59 0 0 30 0 45 0 98
22 28 14 0 73 37 74 0 38 7 0 0 0 0 0 35 0 0 35 21
58 66 6 0 96 86 9 0 97 33 16 0 63 0 12 62 80 14 0 3
26 46 75 0 91 94 0 0 50 40 38 92 0 43 0 56 17 17 90 9
65 19 18 16 64 0 0 0 40 0 32 44 0 70 0 79 0 0 0 36
55 34 43 70 82 44 3 0 27 55 34 0 0 29 0 33 0 49 81 87
0 45 6 0 11 0 0 0 62 96 77 24 27 63 0 55 0 0 98 8
31 3 89 0 2 18 85 0 83 88 36 63 0 35 0 71 0 30 0 43
71 90 71 31 59 13 42 0 86 96 4 90 10 70 0 33 0 25 85 55
47 76 21 0 58 40 90 0 78 0 5 16 82 29 0 34 0 0 0 0
99 35 70 56 9 0 66 0 60 0 93 0 0 0 0 63 0 76 20 56
99 99 85 0 88 90 46 0 41 74 33 41 54 35 48 77 87 10 0 86
41 96 6 75 48 0 32 0 66 0 5 0 0 20 0 77 0 0 0 16
54 27 78 0 22 60 0 0 10 43 81 0 0 34 0 20 0 0 0 79
10 0 71 73 79 18 83 0 79 0 58 0 61 0 0 79 0 0 64 25
80 70 82 21 76 0 20 0 94 0 47 86 0 37 70 34 0 0 32 0
38 60 92 5 94 84 0 0 21 45 10 0 0 0 0 48 0 0 0 28
70 9 54 48 61 21 0 0 72 0 85 0 86 91 0 20 0 0 0 99
60 56 20 51 29 0 51 0 87 0 94 0 44 96 0 0 0 42 2 85
80 0 89 0 21 0 67 0 67 0 63 0 59 0 0 65 0 0 35 21
68 65 83 76 81 0 19 0 51 0 18 0 0 0 0 19 0 21 61 85
63 4 29 17 56 90 0 0 1 55 35 0 0 0 0 31 0 0 0 93
71 81 50 77 30 4 0 0 13 0 16 0 0 0 0 0 0 0 44 0
19 10 57 46 0 73 44 0 6 96 33 0 53 0 0 9 0 98 59 16
68 82 22 0 42 94 54 0 1 0 96 95 3 96 0 45 0 33 98 52
30 76 80 48 57 96 43 0 45 37 71 0 0 0 0 1 0 0 93 37
56 76 29 11 5 30 0 79 7 9 67 1 78 50 35 42 0 0 74 38
41 40 86 20 16 64 0 0 44 0 86 51 80 70 0 47 0 0 0 9
14 41 0 39 48 0 0 3 93 0 41 75 0 4 50 29 0 0 0 8
96 64 73 5 17 8 0 0 47 46 52 0 0 0 0 93 39 0 0 34
23 24 0 92 81 42 68 0 13 0 34 74 0 54 0 20 0 0 17 96
62 42 0 80 68 0 13 0 5 67 0 26 48 13 93 26 0 0 0 7
80 63 28 40 90 0 89 0 17 0 0 65 0 0 0 54 0 36 0 98
85 60 0 48 86 0 0 0 10 0 43 52 0 44 0 18 0 33 0 0
49 51 40 0 10 99 47 63 21 0 15 0 0 0 0 32 0 8 18 6
40 20 28 0 0 0 64 0 87 0 0 61 0 9 0 25 0 0 0 98
90 99 28 13 14 90 0 0 68 87 69 68 1 27 0 12 0 43 77 58
34 35 42 0 24 20 37 0 15 95 91 5 0 20 14 22 0 0 16 5
0 87 33 0 57 73 67 0 76 0 7 57 0 68 0 58 0 70 8 90
21 51 91 0 0 0 3 0 96 0 80 0 0 0 0 0 0 0 34 5
18 0 17 22 65 92 48 0 45 0 0 0 0 0 63 48 0 36 23 31
30 83 22 0 26 55 71 0 29 0 52 93 67 39 0 7 0 0 0 19
52 0 23 0 5 85 0 0 0 0 35 0 0 0 0 63 0 0 0 4
89 81 34 0 0 53 0 0 88 55 73 52 0 67 0 71 0 50 18 39
85 83 86 97 55 0 0 42 1 0 99 0 0 0 0 49 0 0 0 64
21 13 2 0 20 78 8 0 27 66 32 0 0 0 0 45 0 0 42 23
69 72 0 59 13 11 15 0 72 1 26 0 0 0 61 98 0 86 66 16
49 87 47 98 94 85 41 41 14 77 40 2 54 0 13 82 0 72 97 54
72 13 94 17 71 30 80 0 83 54 76 0 0 0 0 46 48 0 21 7
95 16 66 15 17 26 97 0 43 96 0 0 0 0 0 85 0 54 47 33
26 72 37 0 0 52 86 0 32 59 23 15 0 11 0 99 0 3 0 29
18 0 35 71 34 52 47 0 68 63 70 0 10 88 0 83 0 11 0 10
15 92 86 0 31 89 94 59 79 0 43 0 38 0 0 23 0 0 73 84
96 40 0 2 8 34 0 0 17 99 36 83 0 32 17 7 10 0 0 82
47 59 17 19 0 61 0 0 56 0 25 0 0 0 0 67 0 0 0 50
20 41 82 45 0 0 0 0 33 0 0 23 0 53 0 4 0 0 19 18
0 92 49 4 57 0 22 0 75 0 87 26 0 56 0 43 0 8 71 56
99 45 56 0 87 48 85 0 28 0 47 91 0 97 0 31 0 0 88 85
71 0 47 54 83 29 76 0 49 85 72 0 0 60 0 27 0 0 0 8
94 31 90 70 0 46 85 0 14 0 16 0 0 0 0 0 0 0 55 73
5 91 81 68 31 57 0 0 11 0 23 0 3 12 0 59 0 0 95 4
51 35 17 24 2 0 80 0 45 23 85 0 0 0 0 30 0 67 0 99
48 22 10 40 79 30 68 0 46 16 11 0 0 31 0 4 0 0 29 44
66 3 0 28 58 0 15 33 61 76 12 64 0 23 0 58 0 0 5 55
86 59 87 0 0 0 67 0 62 86 74 96 79 87 0 27 0 35 0 76
14 80 52 0 33 92 88 0 12 0 53 50 44 68 0 90 0 0 0 3
26 0 57 65 0 0 21 33 60 0 24 0 0 0 4 3 0 0 0 0
72 85 27 0 90 56 0 17 60 0 39 0 72 0 37 91 0 31 0 43
88 15 0 54 91 0 30 0 12 63 74 3 0 78 0 55 0 0 35 70
35 56 84 0 0 4 0 0 58 13 99 83 88 26 0 30 0 62 17 0
99 0 1 0 69 33 78 0 19 1 30 0 0 0 0 70 0 0 19 22
57 79 56 91 48 82 0 0 75 0 22 0 0 0 61 1 0 0 7 33
2 3 54 39 48 48 23 0 79 51 73 50 0 80 0 7 0 52 48 0
77 90 32 95 17 72 0 0 81 2 47 0 0 81 0 16 0 0 46 25
25 2 58 50 39 31 27 0 47 30 57 0 0 0 0 62 26 0 28 48
86 99 25 1 52 86 0 0 20 93 48 98 15 54 0 92 0 80 0 17
48 48 86 0 52 77 21 0 8 0 22 39 0 89 52 76 0 82 0 15
42 35 31 35 4 25 72 0 88 87 53 83 73 63 0 25 0 0 0 93
11 79 0 0 0 0 0 49 64 86 6 41 0 20 0 83 0 0 0 26
76 23 39 1 0 22 74 0 68 27 67 0 0 0 0 41 0 81 0 20
16 66 32 0 92 0 82 0 43 0 66 32 10 35 0 86 0 0 59 95
53 92 54 5 32 69 24 0 96 80 82 60 32 40 0 6 0 0 67 62
76 57 3 36 84 52 90 0 63 0 91 67 62 54 0 70 0 0 0 89
48 52 97 41 86 75 60 0 92 36 49 57 0 11 0 31 0 0 23 77
65 67 17 86 31 41 0 0 21 0 38 0 0 17 0 0 0 59 0 71
93 2 26 87 38 75 0 0 31 0 33 93 22 92 0 37 0 27 0 76
63 85 93 76 67 22 64 0 25 40 53 0 0 0 0 18 0 0 94 72
45 24 33 98 33 82 30 0 37 13 63 43 4 36 66 39 7 32 42 89
56 26 73 0 74 50 0 72 62 22 96 0 75 3 0 86 0 0 0 61
64 23 71 33 45 81 0 0 64 66 35 79 0 90 0 3 0 83 0 79
37 7 71 0 38 59 55 0 93 28 40 0 0 0 0 5 0 0 55 0
0 39 77 96 0 94 86 0 57 0 50 0 0 0 0 59 0 34 0 92
19 98 85 18 9 71 33 0 27 89 4 50 0 93 0 41 0 99 80 12
63 75 44 65 0 0 0 0 74 3 46 0 0 0 0 10 0 87 0 4
50 73 74 0 35 88 11 0 99 0 17 85 0 42 68 79 0 0 64 28
